"review_id","sentence_id","sentence_category","sentence_category_group","sentence_topic","sentence_sentiment","entity"
"fed76a461a1a8032d0f3b312e675f090","138eb5d19b37cee8458d55fc25fb59a3","People","Team","Hospitality","Positive","Toast"
"7c559c51e85d97cf4f1c5cd546cedfc9","6f59e73384937fb88056d2cc5355680a","Experience","Amenities","Inquiries","Positive","Bungalow"
"b71cd18f5406eff6cd344014b274f673","6744a53906cb5cabf7668f716b4e0852","Experience","Inquiries","Inquiries","Negative","Dressing"
"8fcab4f97a3da6ef02275b7e32c7452f","a63f6d6a2881670a4d3a94996b451623","Food","Issues","Availability","Negative","Creamers"
"82bf4d9452ddc2786d2aac9c4e4ec40e","d3a5d6ce6c7c0c82eb8a28c2d0d27fc0","Experience","Payment","Cost of Meal","Positive","Drinks"
"fa172e3972c09c44b55f34623861d3fb","58ef2f4eff14378fb866f874bc4ee090","Food","Menu","Comments","Positive","Mixes"
"6d735e8bdad070212e01c1fa5000af39","46ec961d66f3046551afd89f4916c0c2","People","Team","Hospitality","Positive","Kids"
"ef77d4e51026c979198f856a7d14ae97","7549f015afb7ed42352d8735b319e556","Food","Quality","Taste","Positive","Eggs"
"ddf7026b962f8de2bf3be26cbfbcc7fd","f8f4769477f3979763ea02d90550109a","Food","Quality","Taste","Positive","Happy Hour"
"2b1cacf836678060517e35b88ea88118","8949870b869685e987af5c9b1d16c1db","Food","Quality","Taste","Positive","Vegan Desserts"
"d5762caf3119655ddd53ede234142b53","400649432ad268739ba5fc552a00af36","Food","Quality","Taste","Positive","Mushroom Cheddar Cheese Omelette"
"e9fa6ec73bb625365fa8e9bf4c76aa59","2c16029375b0431aa9e5212f7af2e5ab","Food","Quality","Portion","Negative","Shrimp"
"d14fc56521b78564ee358f29488e25c6","6aae14ee37bcf13418e2cd818db5697d","Food","Quality","Taste","Positive","Omelets"
"e4cd324d957d599ca9b91db4611cfd22","9e3a27fc4c82ef0ed815226612e789b7","Food","Quality","Freshness","Negative","Taco"
"aaa40bf5f30576ef627c99a625971d87","a2ec90fd04f39b05a7697c11f529639f","Payment","Cost of Meal","Pricing Accuracy","Negative","Coupon"
"df9c71616e113861a1b545a106915cb7","7e078a21ee5b921e2a2b62d7c2ec6736","Experience","Ordering","Order Accuracy","Negative","Waiter"
"fcd7cc560ffa01fad216dfa74168aadd","8ea1a22d1d470b9ebc894a91a17987d8","Food","Quality","Taste","Positive","Milkshake Ipa"
"5b3d302dc2591f0923bf269fecdd7183","e939e394ba4841f65008a0e878bba358","Experience","Loyalty","Loyalty","Positive","Restaurant"
"2b796e560254da41a63b23b3bb3fbbf0","ea4167e5de644dea5468383668f4ebea","Food","Menu","Comments","Positive","Cilantro Lime Rice"
"7e3037b9777c518df0d74f47b5859c9d","9148ae59a22b863845ff2cf6a6df3a31","Food","Menu","Comments","Positive","Sauces"
"33fa228c4ab0c4bc139a8bd202d1a896","acf5635eaa99a82f6ec4ad6337d8bb60","Experience","Amenities","N/A","Positive","Beer"
"69c0841b17189018f9399b13252f9d9c","710c3737062f80d39200855b1a7c49a5","Food","Quality","Taste","Positive","3 Leches"
"35a0beaa65074ec835ea074648319f59","83ee3cb9af174d893c40f968a67c4185","Experience","Amenities","Comments","Positive","Breakfast Place"
"ef77d4e51026c979198f856a7d14ae97","16c1bf114cb70fd440dbccd13073936d","Food","Menu","Comments","Positive","Beach"
"507ba3ed88c9cc1ff642bff1ff7afb37","fb4d366da3e73a8ef4abdc8e42541812","Food","Comments","Comments","Positive","Vegan Goodness"
"395f96b47a85c3bb397ef207a526ea31","27a8ebbd2bea9389860c9613e46d5a3c","Food","Issues","Availability","Positive","Ihop"
"460595029c8d0351b10b0164d10f1cee","3c8f8ddca0c1c0c24ff44f26d6532921","Experience","Payment","Cost of Meal","Positive","Bill"
"d9d9e26b34596821bbd778fa831cedaa","f7434c1a6f3861a75251d5d521062230","Food","Quality","Taste","Mixed","Coffee"
"99e5a9c5227478269dd1b54beaa834bf","4585af0bbbeb821312d170419c4608d4","People","People","Team","Positive","Dhiman"
"854c5eee84a2ad9fe947ab166baebd09","1466a17f8e5f819b7974841b2169d6b4","Experience","Amenities","Amenities","Positive","Pool Table"
"0a5125337a9188764eed56a723237810","bf57e56e16ae287f4f977449898021af","Experience","Payment","Pricing Accuracy","Negative","Other Cities"
"fed76a461a1a8032d0f3b312e675f090","cf9536a7ed2ad0006f5d7382b999574c","Food","Issues","Temperature","Negative","Toast"
"20141c7b6827c5e79bde8503738daba9","213a73b44ee8c6b5021d6d48fd5c5e27","Experience","Payment","Cost of Meal","Negative","Drinks"
"037d38cb7032c936e112ab11ec623398","cb61c23e9e1cbc81917abead1b456494","Food","Quality","Taste","Positive","Drinks"
"e4a840c8419098663c45ded4ce2a2de6","6038521063baf7088d7ce8aa487a46df","Experience","Ordering","Speed of Service","Positive","Service"
"4cdcdef57b1626cc2530621e2a2e98ee","483cd5728f6ef891f76116341992e4e4","Experience","Amenities","Amenities","Mixed","Parking"
"ef77d4e51026c979198f856a7d14ae97","2f815aecd80aa9e006894eb9a875529e","People","Team","Hospitality","Positive","Jeff"
"87b9e8845942e1f928cfa4b482cbf4a5","03923ef207153ca3dc4be68555a3364e","People","Team","Hospitality","Positive","Server"
"33fa228c4ab0c4bc139a8bd202d1a896","330b560bbb200bef7287f09324f5e7c8","Food","Quality","Taste","Positive","Cloud Drifter Ipa"
"df9c71616e113861a1b545a106915cb7","584abc7cbbabf16c0b9c88f1811fe23f","Experience","Ordering","Ordering Process","Negative","Receipt"
"037d38cb7032c936e112ab11ec623398","23e41d6adbc8ece383fbbed7cd6a1f90","Food","Quality","Freshness","Positive","Michelada"
"186f26d8df8af103ed10f04980b20e08","1666413f4418921aefa4ed0291e64e6c","Food","Quality","Taste","Positive","Beer Cheese Dip"
"05f503abb42b62692117816f927697ec","bdde39d1619aef7f65892018e4ea272e","Food","Quality","Taste","Positive","Middle-Eastern Food"
"7c559c51e85d97cf4f1c5cd546cedfc9","c52ab25e312539ef265b43c5ee8d4163","Experience","Amenities","Inquiries","Positive","W&F"
"78e9cc79455a3fcd880b79f349e7c0ac","fce52f699eabf5e457937c15965a6982","Food","Menu","Comments","Positive","Tacos"
"b6a6954322e88e24ddb54dd1c0269d2d","cc70b99141a2c83e4d1ff8987d640ade","Food","Quality","Portion","Negative","Lettuce"
"2b796e560254da41a63b23b3bb3fbbf0","def6ea927fbbb79620b5e707fd413c7d","Experience","Amenities","Comments","Positive","Como"
"d14fc56521b78564ee358f29488e25c6","c8c8170c0784e32a600c9cdf674a5507","Food","Menu","Comments","Positive","Ihop"
"ca95d4dd16b3bb71a7d956e2a7623482","fb580733bdf02651f05377121ba0a4f6","Experience","Payment","Cost of Meal","Positive","Happy Hour"
"85747fce6473cf85e764afc8a6e45626","83c5a0f0d93e2084800429619c826400","Food","Menu","Comments","Positive","Milkshake Ipa"
"567496072cca0189feae1c7df5e53f13","43c6160000fc41a808d86b12aa632229","Experience","Inquiries","Inquiries","Positive","The Abbey"
"69c0841b17189018f9399b13252f9d9c","acefdb45d4e0350b0b2dbe9edc63d07d","Food","Quality","Taste","Positive","Ihop"
"3b1538f41ca4bef866c02c9fe4bc1dd1","2e1264f320599276a41f3a422e0a3290","Food","Quality","Taste","Positive","Margaritas"
"4bbcac26643da9ccc5572c4d8c5c400d","cd1d7c594ba69ec8e947ff3b08028b89","Food","Quality","Taste","Positive","Pancakes"
"1c322cb55cc9d563b4fb73064b2524f6","63cf2035bda427a00b99bdda6d27327f","Food","Quality","Taste","Positive","Shrimp Tacos"
"d4787f5690301b21c3286e57b82e4f9d","2bcd04e785b03cdb278a4be55d0c59a8","People","Team","Hospitality","Positive","Staff"
"e59b1db639688a30089dbf7dd4f1c5f7","f58c938f53ee2988424371259f83a4a0","Food","Quality","Taste","Positive","Omelet"
"ede495705e0d53d5e6ac3f0ea6d0f01b","60f84da3d7d1daa5ff7ba8ba105cee11","Experience","Experience","Loyalty","Positive","Ru Gals"
"35a0beaa65074ec835ea074648319f59","0f37c3251a59671a7a9a30fe33b96737","Experience","Amenities","Comments","Positive","Thermos"
"c1e4b7da653ee4369ece77a0c403bfab","a4ad5329f1a511f87926ab7cca2090db","Food","Menu","Comments","Positive","Butt Burning Sauce"
"20141c7b6827c5e79bde8503738daba9","24e4094a439f2baaf5aa5bc3ea03f23c","Food","Quality","Taste","Negative","Rice"
"3a8f92ebbf841e6d9928d130532d8b58","2a87836544d9ebda8cc9ba8edba6297c","People","Team","Hospitality","Positive","Server"
"c5aad8d499b0272513c0e5de2db55965","b61036412326f7d88d792e1eb4cec639","Experience","Amenities","Amenities","Negative","Wheelchairs"
"d72ec3aa0e8dbcc8514fa21755f23855","d16c273e77195953e411f2016b5db94d","Experience","Amenities","Amenities","Positive","Dark Room"
"567496072cca0189feae1c7df5e53f13","fe7debf2b00efd4ac6e6baebffa0bd62","People","Team","Hospitality","Positive","Dancers"
"feb98359528071fd391cae7f3a32db21","88b7fbcff2afc6455362b25e2575f3c5","Experience","Ordering","Speed of Service","Negative","Pickup"
"d9d9e26b34596821bbd778fa831cedaa","a191dc386f720ae71037a5e7f1d3125c","Food","Quality","Taste","Positive","Food"
"b0fd7d937df74721def5f83f0f16528e","76f5045d697fb38712874296786d5155","Food","Quality","Freshness","Positive","Cilantro"
"2b796e560254da41a63b23b3bb3fbbf0","def6ea927fbbb79620b5e707fd413c7d","Experience","Amenities","Comments","Positive","Mexican Restaurant"
"df9c71616e113861a1b545a106915cb7","017f76ed1b08ad06691c53160f20e0bc","Food","Issues","Order Accuracy","Negative","Crêpes"
"2cdc09825fae4cc742299084826ff10c","164e12417ca0d75d7c211c8448ce7ba3","Experience","Loyalty","Loyalty","Negative","Chick Fil A"
"5b3d302dc2591f0923bf269fecdd7183","0c510a009d6b3b261c5f3cc2ef54ec99","Food","Quality","Taste","Positive","Blt"
"ef887dcb3a5585973a37075825f65150","1e3f1c5674a125ac9131c03ece56d0e9","Food","Quality","Taste","Negative","Hash-Brown"
"ef77d4e51026c979198f856a7d14ae97","058dca22a3d399fd68efbb02cf2ee700","Experience","Amenities","","Positive","Big Workout"
"e9fa6ec73bb625365fa8e9bf4c76aa59","dde0d1d5291914e4592ee58c9601c87f","Experience","Loyalty","Loyalty","Negative","Como"
"637246865537965a7a1bbb7c2186356a","53c69f8ab1c89e62a85e88875158717c","Experience","Loyalty","Loyalty","Negative","Location"
"878e42ae93f91b43d721cacb59582d2f","cbd9ce62b21de05a8a7011b3b0e53a94","Experience","Amenities","Inquiries","Positive","Staff"
"878e42ae93f91b43d721cacb59582d2f","e962290bcd5a49a64cc344933e434f70","Experience","Amenities","Inquiries","Positive","Barrington"
"df9c71616e113861a1b545a106915cb7","1255ab5b9866fb05c6295138d6f24c95","Food","Issues","Availability","Negative","Entree"
"cde5946400767a96f8c631b25604723b","6bd494be576dfeaaca86ba9bf3434189","Experience","Payment","Cost of Meal","Negative","Sister"
"b0fd7d937df74721def5f83f0f16528e","76f5045d697fb38712874296786d5155","Food","Quality","Freshness","Positive","Shredded Carnitas"
"637246865537965a7a1bbb7c2186356a","7b404281731df5bbd9111b9187320682","Experience","Ordering","Speed of Service","Negative","Dad"
"e59b1db639688a30089dbf7dd4f1c5f7","f58c938f53ee2988424371259f83a4a0","Food","Quality","Taste","Positive","New Bowls"
"878e42ae93f91b43d721cacb59582d2f","cecabbabda420bcad636b20225be2f6e","Food","Quality","Texture","Negative","Chimichurri Sauce"
"483bc58ef10d4d043f9f77429f857f82","e9afd5d3105657c95b0ccf810251c93b","Experience","Loyalty","Loyalty","Positive","Fuzzy's Taco Shop"
"c1c1cc96fcb5a0a6fb86d4e7137fda35","d7e939efc28d56e9740326f24fa801b5","People","Team","Hospitality","Positive","Howard"
"feb98359528071fd391cae7f3a32db21","f7c8ac9645435d1a9aa4088e7012ff32","Experience","Amenities","Inquiries","Negative","Restaurant"
"5b3d302dc2591f0923bf269fecdd7183","c617153ce6e470eaf7e195bcfd17a2d7","People","Team","Hospitality","Positive","Waitress"
"33fa228c4ab0c4bc139a8bd202d1a896","fd017eb98186d72e4ba1f3de37ea38bc","Experience","Amenities","N/A","Positive","Lunch"
"05cce806e7f5488cd6a29408d31de2ee","ce137fc86ba6da090f56d3a4adcf72c4","Food","Quality","Taste","Positive","Food"
"28bc6ed6fdff2494e5c1793273668776","5d52bfdd193d77cdaeb6b9d8cd4f3e11","Experience","Amenities","Amenities","Negative","Plastic"
"5277ad7cbf23c7cb3fbcccb53746116b","fd098972e52f94d2d73d492dc081e0d7","Food","Quality","Freshness","Positive","Veggies"
"3fb230759ba4d061a817b4e55e7a4cc7","b23ee0410e054cc56ed88735fc681fc3","Food","Quality","Taste","Negative","Cheese"
"507ba3ed88c9cc1ff642bff1ff7afb37","7881c622008784a29bacc7401b29cba4","Food","Quality","Taste","Positive","Meatless Mexican Cuisine"
"148aa56d6ae2452bf2032be94cd3478c","a38a224dca3724817da895dea6484e1b","Food","Quality","Taste","Positive","Cinnamon Roll Pancakes"
"a9a0a883f07763e0debc6c13f2ec37f8","a6ce4e16e853c689c98fcae6344cced9","People","Team","Hospitality","Negative","Staff"
"6488412a4ac03b419957429a0e636622","fb9641022b25a69e8dea29afd12b5f95","Experience","Loyalty","Loyalty","Negative","Jeans"
"d1ed7c175ccee83d290cbb770415f060","0946953a263f192d636557d21eb74e62","Food","Quality","Freshness","Negative","Tacos"
"854c5eee84a2ad9fe947ab166baebd09","1466a17f8e5f819b7974841b2169d6b4","Experience","Amenities","Amenities","Positive","Arcade Games"
"2f38557c0e6d92658c7b71277e3eeff8","188afdb1eaf54036830660e7296b3d67","Experience","Ordering","Speed of Service","Negative","Ponytail"
"2cdc09825fae4cc742299084826ff10c","e55b45e529c16cd05f2c7611999bdf23","Experience","Loyalty","Loyalty","Positive","Location"
"fa172e3972c09c44b55f34623861d3fb","e16005c1d4ae6acac7de9aa8714a8411","Food","Menu","Comments","Positive","Wine"
"16eea0ef64597e9bb89a141b2db1fec6","b469de1d241081de8852219e864f6496","Food","Quality","Taste","Positive","Food"
"637246865537965a7a1bbb7c2186356a","cecba75df4ef4627ec96cad762c5f52c","Food","Issues","Food Safety","Negative","Food"
"74c78a0569cae39583908ec861238300","a0ff811a1d9fd221ea7960bd77b547ce","Food","Quality","Taste","Positive","Tortillas"
"460595029c8d0351b10b0164d10f1cee","bacd883df4b35cffde8dcaf1683841c3","Food","Quality","Taste","Positive","Food"
"186f26d8df8af103ed10f04980b20e08","b0ff67caa2cec93aa548f01dca912e1f","Food","Quality","Taste","Positive","Garlic"
"507ba3ed88c9cc1ff642bff1ff7afb37","ef76cf7849db88471b1d24e3affc152d","Experience","Amenities","Amenities","Positive","Happy Hour"
"c7f18ed520f6010dea9431e112cdff4c","00c18ec283d689686d102153d5c8f526","Food","Quality","Temperature","Positive","Food"
"186f26d8df8af103ed10f04980b20e08","1666413f4418921aefa4ed0291e64e6c","Food","Quality","Taste","Positive","Pretzels"
"afe93f0212ec5da8d7bced8a38b12079","79eb85b3ea361b4825290d7b1f321036","People","Team","Hospitality","Positive","Breakfast"
"0a5125337a9188764eed56a723237810","008dcce6688ad7fb81a7c307718554b1","Experience","Payment","Cost of Meal","Negative","$5"
"d4787f5690301b21c3286e57b82e4f9d","2a8e0cf8b4feaacfd22c3ae9175c2848","Experience","Amenities","Inquiries","Positive","Karaoke"
"5c9c7b486ff1553a3fcb72ba26c20218","7dcf97a6f440c1a0754100ebbc57a7ba","Food","Quality","Freshness","Negative","Nutella"
"a507c9d739e430c1752fd6f0add3a20a","b091d8ffbce2829897db6217bd78cdc5","People","Team","Hospitality","Positive","Employees"
"20141c7b6827c5e79bde8503738daba9","eae5906ee91300ee3dad41b24603023a","Experience","Amenities","Inquiries","Mixed","Beers"
"1d18d6e611852a9758a650eb4dd28535","cf24a2952b39768db2908314cb515c5e","Food","Menu","Comments","Positive","Mediterranean Food"
"3a8f92ebbf841e6d9928d130532d8b58","c61ad6b4f273180a556bcef5cba8322e","Experience","Ordering","Speed of Service","Positive","Place"
"bdd1bf4058485084f794430cb8dfefd2","d8b519f5af6f8755dbeb29cc34519fbc","Food","Quality","Taste","Positive","Seafood Tacos"
"4a45195fa20f039934386fc0ce13b00d","cdf660545d5b6eda8010b110e39ba505","Food","Menu","Comments","Positive","Salsas"
"75c11964f5380ba2ef2ff71a0c88f810","b41514a3f29e23a9ec7cee1a15bcf0a3","Experience","Amenities","Amenities","Positive","Drag Shows"
"2662d9ff6f08caea940044f0ed8e7c42","42ec34542f12330189c0cdd754df9e12","Food","Quality","Taste","Positive","Egg"
"aaa40bf5f30576ef627c99a625971d87","d0e5ad0e1db43e93471978f47d02b451","People","Team","Hospitality","Positive","Servers"
"b09234e89c4e2d66da1cd08687438f4d","7beaa9cdbc1b697e03ad28b5d059b6fa","Experience","Amenities","Amenities","Positive","Atmosphere"
"85747fce6473cf85e764afc8a6e45626","7edd2ae0202654841f0d979f966437b3","Food","Quality","Taste","Positive","Drinks"
"b6a6954322e88e24ddb54dd1c0269d2d","cc70b99141a2c83e4d1ff8987d640ade","Food","Quality","Portion","Negative","Tomato"
"78e9cc79455a3fcd880b79f349e7c0ac","143f41e44e0a41fdb3869b696a7fbaa0","Experience","Amenities","Amenities","Positive","Colors"
"fed76a461a1a8032d0f3b312e675f090","d4dc37a608e786e517269f1ab9762d75","Experience","Amenities","Comments","Positive","Lunch"
"164b4b7194c18deaf6dab6aada260f44","182602c925bddfa6b52f1525d0bd5621","Food","Quality","Taste","Positive","Chimichanga"
"037d38cb7032c936e112ab11ec623398","23e41d6adbc8ece383fbbed7cd6a1f90","Food","Quality","Freshness","Positive","Shrimp"
"117f0962262bdaf8143108050186a212","db3c6b32801afcd4facd538e9bbe9d86","Experience","Cleanliness","Bathrooms","Positive","Restrooms"
"72153675f8df209c7d2cbce8f08c8cb8","2e1de5aee6f113e3dbfa284d7a193a80","Experience","Payment","Pricing Accuracy","Mixed","Server"
"9e855145b243d7f208e811e22f347a43","ea92f6a4a11f336e0c5e3dc959637360","Food","Quality","Texture","Positive","Roll"
"f269a1165cb0af4444806207a1ecdb01","40ba04e5b7a7a938839f333eb08fcb57","Food","Quality","Temperature","Negative","Turkey"
"aa2dfebf03f6a624d59efe8cb8c1932d","56ea7e58ed4e4a710485d25057f40258","Food","Quality","Taste","Positive","Coffee"
"ecd3edc45d6e6b6021fc88ccbb49353d","abeb94cf44523cf9d1d95c0f625dd474","Food","Quality","Taste","Negative","This Location"
"76aed0158dad7eccdf504890b4392c06","62877aa3147fc27ae127f5eef851c951","Experience","Amenities","Amenities","Negative","Napkins"
"483bc58ef10d4d043f9f77429f857f82","bfb39aeb6459575549b38f34630f3f93","Experience","Loyalty","Loyalty","Positive","Fuzzy's Taco Shop"
"f0ef21db9b8c4c7eaff44b3cacc4976c","abcfc5cb5858d3a6f3fc18fa0045f742","Experience","Loyalty","Loyalty","Positive","Tacobell"
"f1a2586ab717c84e54f8da3638fb9040","190dc2d7afa143037b050344dd4f783a","Food","Quality","Taste","Positive","Pancakes"
"395f96b47a85c3bb397ef207a526ea31","06e777579d46bade5d26431d985f81dd","Food","Quality","Taste","Positive","Banana Slices"
"ef887dcb3a5585973a37075825f65150","0f7611235c76239b70a415e53232b2c9","Experience","Loyalty","Loyalty","Negative","New Owners"
"3a8f92ebbf841e6d9928d130532d8b58","aef868009ab9972b100eadd3675b52c1","Experience","Amenities","Amenities","Positive","Patio Area"
"64ad504f0f566477328f271c0256c840","50f649f5984908bc2d59da514e53f19d","Food","Quality","Freshness","Negative","Lettuce"
"0286cf170ea05390575d0e28f604b9a6","809d9ee954729be22e7721276ef8aaea","People","Team","Hospitality","Negative","Burbank Location"
"d1ed7c175ccee83d290cbb770415f060","eea0ae279614dd3309f828120542a4aa","Experience","Loyalty","Loyalty","Negative","Taco Bell"
"6839cf96c1cbcac6d0b4b7707df0f4c4","61d55e15002fea7e3a9e4c38160940ab","Food","Menu","Comments","Positive","5 Stacks"
"4a45195fa20f039934386fc0ce13b00d","cdf660545d5b6eda8010b110e39ba505","Food","Menu","Comments","Positive","Salads"
"e9fa6ec73bb625365fa8e9bf4c76aa59","158d7e271db89e6c24e182ec1152289a","Food","Quality","Taste","Negative","Tacos"
"6bc447b9a548291842203395e8dfc5fe","7ef96214a509e977382fc491cc97f3ef","Food","Issues","Order Accuracy","Negative","Regular Pepsi"
"d4787f5690301b21c3286e57b82e4f9d","e1db0001af9cfe899619d5efcd5c3309","Experience","Amenities","Inquiries","Positive","History"
"8fcab4f97a3da6ef02275b7e32c7452f","455c91c4ae7c5b99ac342c18335b9303","Experience","Ordering","Speed of Service","Negative","Parents"
"5f28567bd60b932a9338b9b92365ecff","0c44d56e19c52b803f19c401934f2bd9","Experience","Loyalty","Loyalty","Positive","Pancakes"
"e9fa6ec73bb625365fa8e9bf4c76aa59","2c16029375b0431aa9e5212f7af2e5ab","Food","Quality","Portion","Negative","Meat"
"d405e1f4745cdafea24fb66c7ff6d89a","5180ca73903d4e217e91a5d7ea767e34","People","Team","Inquiries","Negative","Lawyer"
"6f09c9e7e14fd6e6464169b55211b3f7","957765f1b95bba7c3b3fc77da30a54e4","Food","Menu","Comments","Positive","Turkey Bacon"
"ede495705e0d53d5e6ac3f0ea6d0f01b","0e6835f013598de8b6899c9c9d1909ff","People","People","Team","Positive","Fem Bartender"
"76aed0158dad7eccdf504890b4392c06","e1d11e26ad29aa1bcee76e25d294877d","People","Team","Hospitality","Positive","Waiter"
"2711cd8333cab77fcf014f8934908d4d","b85770a0ac3668979505b0ee2b3aab47","Experience","Amenities","Amenities","Positive","Comedy"
"b6a6954322e88e24ddb54dd1c0269d2d","403639a53bd7b9bedf9b1b005e6ff7e3","Food","Quality","Portion","Negative","Bread"
"637246865537965a7a1bbb7c2186356a","f15135bf4674dc62f11ffa171ae4feb1","Food","Issues","Food Safety","Negative","Food"
"74c78a0569cae39583908ec861238300","46a034f8252515706d2477ef6f5aeb0e","Food","Quality","Appearance/Presentation","Positive","Cotija Cheese"
"2b796e560254da41a63b23b3bb3fbbf0","a8b34aaace7ab6da56c26fd1c214399a","Food","Quality","Taste","Positive","Brisket Burrito"
"bdd1bf4058485084f794430cb8dfefd2","619ed27b180c1fd4fe7a095bfa6e92cd","People","Team","Hospitality","Positive","Staff"
"b78bf927ce2b19a2b09e96ed754bf812","827b02c5681b63ab953edc617d287989","Food","Menu","Comments","Positive","Duo Dip Platter"
"e17317f6664f28c609af9a73e0761a62","2d01754d4a6b4e547b07a3d2fb1c54df","Experience","Loyalty","Loyalty","Positive","Texas"
"c5aad8d499b0272513c0e5de2db55965","2791152714896e02608f3fe3dabb841d","Food","Quality","Taste","Positive","Breakfast Dishes"
"aaa40bf5f30576ef627c99a625971d87","a2ec90fd04f39b05a7697c11f529639f","Payment","Cost of Meal","Pricing Accuracy","Negative","Prices"
"2e22204c802449219e31c60c312cfde6","f10903a388f7226eeac7e3af8447aaa0","Food","Quality","Taste","Positive","Beans"
"117f0962262bdaf8143108050186a212","79c1fc788f56d81a266dd4fd84006e82","Experience","Amenities","Comments","Positive","Texas"
"2662d9ff6f08caea940044f0ed8e7c42","489bf8f662f370caf2f0d9e54081f244","Experience","Loyalty","Loyalty","Positive","North Loop"
"2711cd8333cab77fcf014f8934908d4d","a5b728db4b0ca47d7cfb77d32fd83d00","Food","Pricing","Cost of Meal","Positive","Price"
"5277ad7cbf23c7cb3fbcccb53746116b","558ba57fbc1ee785600225d7e017b961","Food","Menu","Comments","Positive","Shrimp Tacos"
"257ad0bbbcc396bc690c0e3f4e0fdced","eaf8acfb44d89f24b9af8cb439d7a9f4","People","Team","Hospitality","Negative","Karol"
"40bf83aa39d71b533f603b2eac87b04e","4eadf200990ff7eba766629f5e46975a","Food","Quality","Taste","Positive","Food"
"2662d9ff6f08caea940044f0ed8e7c42","489bf8f662f370caf2f0d9e54081f244","Experience","Loyalty","Loyalty","Positive","Fuzzy's"
"3675f8e791b5b1f0222e6ce3573788d5","4498f52bdf451ae17a1b4ef7dd5bfe48","Food","Quality","Portion","Negative","Shredded Chicken Salad"
"69c0841b17189018f9399b13252f9d9c","710c3737062f80d39200855b1a7c49a5","Food","Quality","Taste","Positive","Pancakes"
"4d4f292ad76238c4da3484170d2e3bb3","ce9844157467638bc020bc90bfed58c3","Food","Quality","Taste","Positive","Pancake Breakfast"
"1c322cb55cc9d563b4fb73064b2524f6","ba0363a10b030b8f4db326f7085d851c","Food","Menu","Comments","Positive","Beef Nachos"
"78e9cc79455a3fcd880b79f349e7c0ac","1925c040d57600d3c1d0cf689bad5483","Food","Menu","Comments","Positive","Fancy Stuff"
"3b1538f41ca4bef866c02c9fe4bc1dd1","e4503ece3833a776417b45aa66557cf9","Experience","Loyalty","Loyalty","Positive","Drinks"
"74c78a0569cae39583908ec861238300","46a034f8252515706d2477ef6f5aeb0e","Food","Quality","Appearance/Presentation","Positive","Tomatoes"
"fcd7cc560ffa01fad216dfa74168aadd","5ceeb98e69ca3dbc194d0cc55317aaa6","Experience","Amenities","Comments","Positive","Wifi"
"e9fa6ec73bb625365fa8e9bf4c76aa59","22b69c5334595b0ecb23058ef1f65d51","People","Team","Hospitality","Negative","Fuzzy Tacos"
"d14fc56521b78564ee358f29488e25c6","64f5d16d31a99313537033618c666744","Food","Quality","Taste","Positive","Crepes"
"bdd1bf4058485084f794430cb8dfefd2","11538e2a79beb9fb5d785cb63afa912f","Food","Payment","Cost of Meal","Positive","Food"
"257ad0bbbcc396bc690c0e3f4e0fdced","3f3a128b53e3488707777698f97b3dfc","People","Team","Hospitality","Negative","Karol"
"67b5aaf4da29203653f9691aa312e27b","c0666d4fcd55f32ec4984664ad635177","Food","Quality","Texture","Positive","Fat"
"4c7ad1d8ceb14d40af7842b81326906b","ea42c9981b429a751fd4cb0cfb9b918a","Experience","Loyalty","Loyalty","Positive","Out Of Town"
"d4787f5690301b21c3286e57b82e4f9d","2a8e0cf8b4feaacfd22c3ae9175c2848","Experience","Amenities","Inquiries","Positive","People"
"78e9cc79455a3fcd880b79f349e7c0ac","fce52f699eabf5e457937c15965a6982","Food","Menu","Comments","Positive","Og Tacos"
"b09234e89c4e2d66da1cd08687438f4d","7bf5b7e7f7ee6408f286093a7fb51de5","Food","Quality","Temperature","Negative","Meal"
"32821f75f6097d01700d18ca0b70a4e0","469fdec6133c0a2c9821aaabc79d3e2c","Experience","Cleanliness","Bathrooms","Positive","Bathrooms"
"4c7ad1d8ceb14d40af7842b81326906b","749b76758fc049508e358e9167e3e00a","Food","Quality","Taste","Positive","Taco"
"0a5125337a9188764eed56a723237810","9896bb1ff9686ea2e249ed1872a6cb46","Food","Quality","Taste","Negative","Food"
"df9c71616e113861a1b545a106915cb7","2974549d33907866643ec0bafc4c00f7","Experience","Ordering","","Mixed","Staff"
"2cdc09825fae4cc742299084826ff10c","e8adc757899ca13e3c394d4564098fc8","People","Team","Hospitality","Positive","Valeria"
"2dd2f3683f0c4a6fd7241c7501bd4a5a","51c02ef3042883ed8c6317820d602b12","Experience","Amenities","Amenities","Positive","Vibe"
"acd1cc11fb8245e12eea0b782ef3853d","03f35fb8518d5b2ebefac50f1fae09ce","People","Team","Hospitality","Positive","Server"
"6b477e94b4712e819fe9fb17cf232651","add8cbde7b24108658f64cb374513d38","Food","Issues","Temperature","Negative","Hashbrowns"
"8fcab4f97a3da6ef02275b7e32c7452f","a63f6d6a2881670a4d3a94996b451623","Food","Issues","Availability","Negative","Sugars"
"1c322cb55cc9d563b4fb73064b2524f6","20873d875d8cd1e1790011d43ce08cdf","Experience","Amenities","Amenities","Positive","Central Location"
"d4787f5690301b21c3286e57b82e4f9d","2bcd04e785b03cdb278a4be55d0c59a8","People","Team","Hospitality","Positive","Doorman"
